0,0,0
827,92,92
747,92,94
738,92,94
655,92,94
306,92,94
454,92,93
761,92,92
452,91,93
128,92,95
965,92,93
796,92,93
385,92,95
976,92,94
181,92,93
158,92,93
774,92,94
289,92,95
393,92,94
497,92,94
212,92,96
163,92,93
430,92,95
722,92,93
336,92,96
941,92,95
772,92,93
866,92,93
681,92,94
828,92,96
13,92,95
583,92,93
114,92,94
820,92,94
731,92,93
425,92,96
825,92,94
109,92,94
517,92,94
98,92,97
749,92,97
