0,0,0
453,92,94
472,92,93
860,92,94
83,92,95
699,92,95
76,92,93
547,92,95
992,92,94
422,92,94
612,91,95
799,92,94
593,92,93
125,92,97
823,92,96
484,92,94
897,92,94
34,92,94
286,91,93
480,91,93
729,92,96
136,92,93
904,92,94
776,92,93
228,92,95
121,92,96
795,92,93
831,92,93
792,91,95
326,92,94
507,92,94
11,92,94
250,92,95
703,92,95
805,92,95
768,92,96
386,92,96
980,92,96
772,92,94
330,92,93
139,92,96
809,92,94
415,92,95
516,92,96
69,92,93
517,92,94
-1,92,94
